"type","id","description"
"image_number","403","ice_seals_2025_fl221_R_20250511_003836.568754_rgb.jpg"
"image_number","404","ice_seals_2025_fl221_R_20250511_004136.040678_rgb.jpg"
"image_number","405","ice_seals_2025_fl221_R_20250511_010222.218941_rgb.jpg"
"image_number","406","ice_seals_2025_fl222_C_20250511_201023.447712_rgb.jpg"
"image_number","407","ice_seals_2025_fl222_C_20250511_210022.372292_rgb.jpg"
"image_number","409","ice_seals_2025_fl223_C_20250513_225910.829298_rgb.jpg"
"image_number","411","ice_seals_2025_fl223_C_20250514_001152.327886_rgb.jpg"
"image_number","412","ice_seals_2025_fl223_C_20250514_002001.367146_rgb.jpg"
"image_number","414","ice_seals_2025_fl223_L_20250513_225240.017529_rgb.jpg"
"image_number","416","ice_seals_2025_fl223_L_20250513_235338.995261_rgb.jpg"
"image_number","418","ice_seals_2025_fl223_R_20250513_230455.145996_rgb.jpg"
"image_number","419","ice_seals_2025_fl223_R_20250513_234657.948016_rgb.jpg"
"image_number","420","ice_seals_2025_fl223_R_20250514_000711.633584_rgb.jpg"
"image_number","421","ice_seals_2025_fl223_R_20250514_001845.078530_rgb.jpg"
"image_number","422","ice_seals_2025_fl225_C_20250515_214453.566138_rgb.jpg"
"image_number","426","ice_seals_2025_fl225_L_20250515_234634.007199_rgb.jpg"
"image_number","427","ice_seals_2025_fl225_R_20250515_220207.059163_rgb.jpg"
"image_number","430","ice_seals_2025_fl226_R_20250519_223523.622764_rgb.jpg"
"image_number","436","ice_seals_2025_fl227_R_20250520_231237.850788_rgb.jpg"
"image_number","438","ice_seals_2025_fl227_R_20250521_001716.090531_rgb.jpg"
"image_number","439","ice_seals_2025_fl228_L_20250521_205852.848696_rgb.jpg"
"image_number","440","ice_seals_2025_fl228_L_20250521_214410.923717_rgb.jpg"
"image_number","441","ice_seals_2025_fl228_L_20250521_215250.757647_rgb.jpg"
"image_number","442","ice_seals_2025_fl228_R_20250521_213410.422337_rgb.jpg"
"image_number","446","ice_seals_2025_fl234_C_20250527_224034.769010_rgb.jpg"
"image_number","447","ice_seals_2025_fl234_L_20250527_231812.770852_rgb.jpg"
"image_number","450","ice_seals_2025_fl234_L_20250528_005943.016756_rgb.jpg"
"image_number","452","ice_seals_2025_fl234_R_20250528_002238.433780_rgb.jpg"
"image_number","455","ice_seals_2025_fl234_R_20250528_005724.748171_rgb.jpg"
"image_number","456","ice_seals_2025_fl234_R_20250528_005725.878978_rgb.jpg"
"image_number","460","ice_seals_2025_fl235_C_20250528_214642.381885_rgb.jpg"
"image_number","462","ice_seals_2025_fl235_C_20250528_225329.307040_rgb.jpg"
"image_number","463","ice_seals_2025_fl235_C_20250528_225333.381006_rgb.jpg"
"image_number","464","ice_seals_2025_fl235_L_20250528_212257.942152_rgb.jpg"
"image_number","466","ice_seals_2025_fl235_L_20250528_213712.969211_rgb.jpg"
"image_number","467","ice_seals_2025_fl235_L_20250528_221244.090090_rgb.jpg"
"image_number","469","ice_seals_2025_fl235_L_20250528_225546.105492_rgb.jpg"
"image_number","470","ice_seals_2025_fl235_L_20250528_230027.774266_rgb.jpg"
"image_number","471","ice_seals_2025_fl235_L_20250528_230229.214663_rgb.jpg"
"image_number","477","ice_seals_2025_fl235_R_20250528_221736.759742_rgb.jpg"
"image_number","478","ice_seals_2025_fl235_R_20250528_225218.738764_rgb.jpg"
"image_number","482","ice_seals_2025_fl237_C_20250530_224729.634155_rgb.jpg"
"image_number","483","ice_seals_2025_fl237_C_20250530_224826.977205_rgb.jpg"
"image_number","485","ice_seals_2025_fl237_C_20250530_225528.002770_rgb.jpg"
"image_number","486","ice_seals_2025_fl237_C_20250530_231050.881635_rgb.jpg"
"image_number","488","ice_seals_2025_fl237_C_20250530_231349.846824_rgb.jpg"
"image_number","489","ice_seals_2025_fl237_C_20250530_231505.005006_rgb.jpg"
"image_number","493","ice_seals_2025_fl237_C_20250530_232320.669950_rgb.jpg"
"image_number","497","ice_seals_2025_fl237_C_20250530_234248.644377_rgb.jpg"
"image_number","498","ice_seals_2025_fl237_C_20250531_001312.070368_rgb.jpg"
"image_number","500","ice_seals_2025_fl237_C_20250531_005510.478476_rgb.jpg"
"image_number","501","ice_seals_2025_fl237_C_20250531_010209.412673_rgb.jpg"
"image_number","506","ice_seals_2025_fl237_C_20250531_014314.050060_rgb.jpg"
"image_number","508","ice_seals_2025_fl237_C_20250531_022615.804438_rgb.jpg"
"image_number","512","ice_seals_2025_fl237_C_20250531_025129.434043_rgb.jpg"
"image_number","513","ice_seals_2025_fl237_C_20250531_025130.623311_rgb.jpg"
"image_number","514","ice_seals_2025_fl237_C_20250531_030139.298922_rgb.jpg"
"image_number","518","ice_seals_2025_fl237_C_20250531_030926.419738_rgb.jpg"
"image_number","519","ice_seals_2025_fl237_C_20250531_030931.261147_rgb.jpg"
"image_number","520","ice_seals_2025_fl237_L_20250530_224303.580029_rgb.jpg"
"image_number","521","ice_seals_2025_fl237_L_20250530_224308.378371_rgb.jpg"
"image_number","522","ice_seals_2025_fl237_L_20250530_224850.366590_rgb.jpg"
"image_number","524","ice_seals_2025_fl237_L_20250530_225529.189537_rgb.jpg"
"image_number","526","ice_seals_2025_fl237_L_20250530_231533.079576_rgb.jpg"
"image_number","529","ice_seals_2025_fl237_L_20250530_232310.908497_rgb.jpg"
"image_number","530","ice_seals_2025_fl237_L_20250530_232419.346070_rgb.jpg"
"image_number","533","ice_seals_2025_fl237_L_20250530_233102.235548_rgb.jpg"
"image_number","534","ice_seals_2025_fl237_L_20250530_233653.172815_rgb.jpg"
"image_number","537","ice_seals_2025_fl237_L_20250530_234500.014115_rgb.jpg"
"image_number","542","ice_seals_2025_fl237_L_20250531_000051.790092_rgb.jpg"
"image_number","545","ice_seals_2025_fl237_L_20250531_001247.593866_rgb.jpg"
"image_number","546","ice_seals_2025_fl237_L_20250531_001744.785631_rgb.jpg"
"image_number","547","ice_seals_2025_fl237_L_20250531_001816.880394_rgb.jpg"
"image_number","551","ice_seals_2025_fl237_L_20250531_003845.199368_rgb.jpg"
"image_number","554","ice_seals_2025_fl237_L_20250531_004300.276906_rgb.jpg"
"image_number","557","ice_seals_2025_fl237_L_20250531_011421.982865_rgb.jpg"
"image_number","560","ice_seals_2025_fl237_L_20250531_012759.750128_rgb.jpg"
"image_number","561","ice_seals_2025_fl237_L_20250531_012932.432693_rgb.jpg"
"image_number","565","ice_seals_2025_fl237_L_20250531_021459.113251_rgb.jpg"
"image_number","567","ice_seals_2025_fl237_L_20250531_024414.511122_rgb.jpg"
"image_number","568","ice_seals_2025_fl237_L_20250531_025732.517822_rgb.jpg"
"image_number","569","ice_seals_2025_fl237_L_20250531_025934.401563_rgb.jpg"
"image_number","570","ice_seals_2025_fl237_L_20250531_030457.490248_rgb.jpg"
"image_number","573","ice_seals_2025_fl237_R_20250530_224216.734462_rgb.jpg"
"image_number","575","ice_seals_2025_fl237_R_20250530_224831.441099_rgb.jpg"
"image_number","577","ice_seals_2025_fl237_R_20250530_224903.682751_rgb.jpg"
"image_number","579","ice_seals_2025_fl237_R_20250530_230430.710824_rgb.jpg"
"image_number","580","ice_seals_2025_fl237_R_20250530_230446.440346_rgb.jpg"
"image_number","584","ice_seals_2025_fl237_R_20250530_232746.647770_rgb.jpg"
"image_number","586","ice_seals_2025_fl237_R_20250530_233045.324454_rgb.jpg"
"image_number","587","ice_seals_2025_fl237_R_20250530_233054.346904_rgb.jpg"
"image_number","590","ice_seals_2025_fl237_R_20250530_234809.985501_rgb.jpg"
"image_number","591","ice_seals_2025_fl237_R_20250530_235132.998620_rgb.jpg"
"image_number","592","ice_seals_2025_fl237_R_20250530_235146.623440_rgb.jpg"
"image_number","597","ice_seals_2025_fl237_R_20250531_001320.643435_rgb.jpg"
"image_number","598","ice_seals_2025_fl237_R_20250531_002854.390459_rgb.jpg"
"image_number","599","ice_seals_2025_fl237_R_20250531_002923.410403_rgb.jpg"
"image_number","600","ice_seals_2025_fl237_R_20250531_002935.529351_rgb.jpg"
"image_number","601","ice_seals_2025_fl237_R_20250531_002936.741276_rgb.jpg"
"image_number","602","ice_seals_2025_fl237_R_20250531_003031.220609_rgb.jpg"
"image_number","603","ice_seals_2025_fl237_R_20250531_003209.825129_rgb.jpg"
"image_number","604","ice_seals_2025_fl237_R_20250531_003814.744173_rgb.jpg"
"image_number","606","ice_seals_2025_fl237_R_20250531_005319.690457_rgb.jpg"
"image_number","610","ice_seals_2025_fl237_R_20250531_011224.759795_rgb.jpg"
"image_number","611","ice_seals_2025_fl237_R_20250531_012136.437882_rgb.jpg"
"image_number","614","ice_seals_2025_fl237_R_20250531_025658.274285_rgb.jpg"
"image_number","615","ice_seals_2025_fl237_R_20250531_030528.889086_rgb.jpg"
"image_number","617","ice_seals_2025_fl237_R_20250531_030825.923252_rgb.jpg"
"image_number","618","ice_seals_2025_fl237_R_20250531_030927.630686_rgb.jpg"
"image_number","619","ice_seals_2025_fl237_R_20250531_030928.841656_rgb.jpg"
"image_number","623","ice_seals_2025_fl242_C_20250607_013015.839237_rgb.jpg"
"image_number","624","ice_seals_2025_fl242_L_20250606_232618.094520_rgb.jpg"
"image_number","625","ice_seals_2025_fl242_L_20250607_003606.708781_rgb.jpg"
"image_number","633","ice_seals_2025_fl242_R_20250607_013434.607028_rgb.jpg"
"image_number","634","ice_seals_2025_fl242_R_20250607_020916.376969_rgb.jpg"
"image_number","2","ice_seals_2025_fl107_C_20250412_005005.841147_rgb.jpg"
"image_number","7","ice_seals_2025_fl108_C_20250414_231020.796113_rgb.jpg"
"image_number","12","ice_seals_2025_fl108_L_20250414_220533.046557_rgb.jpg"
"image_number","17","ice_seals_2025_fl108_L_20250414_233657.467375_rgb.jpg"
"image_number","18","ice_seals_2025_fl108_L_20250414_234203.619904_rgb.jpg"
"image_number","19","ice_seals_2025_fl108_L_20250414_235017.655416_rgb.jpg"
"image_number","23","ice_seals_2025_fl108_R_20250414_210410.943675_rgb.jpg"
"image_number","28","ice_seals_2025_fl108_R_20250414_220036.220891_rgb.jpg"
"image_number","30","ice_seals_2025_fl108_R_20250414_224044.961170_rgb.jpg"
"image_number","33","ice_seals_2025_fl108_R_20250414_233939.408690_rgb.jpg"
"image_number","36","ice_seals_2025_fl108_R_20250414_235049.645469_rgb.jpg"
"image_number","39","ice_seals_2025_fl111_C_20250419_214720.981645_rgb.jpg"
"image_number","40","ice_seals_2025_fl111_C_20250419_214730.592411_rgb.jpg"
"image_number","41","ice_seals_2025_fl111_C_20250419_220254.007033_rgb.jpg"
"image_number","46","ice_seals_2025_fl112_L_20250420_225627.975296_rgb.jpg"
"image_number","47","ice_seals_2025_fl113_C_20250421_205937.184792_rgb.jpg"
"image_number","50","ice_seals_2025_fl113_L_20250421_220140.361706_rgb.jpg"
"image_number","51","ice_seals_2025_fl113_L_20250421_223210.413536_rgb.jpg"
"image_number","52","ice_seals_2025_fl113_R_20250421_223328.076622_rgb.jpg"
"image_number","62","ice_seals_2025_fl120_C_20250506_020744.017630_rgb.jpg"
"image_number","64","ice_seals_2025_fl120_C_20250506_034111.284457_rgb.jpg"
"image_number","66","ice_seals_2025_fl120_L_20250506_014427.701630_rgb.jpg"
"image_number","68","ice_seals_2025_fl120_L_20250506_021642.266303_rgb.jpg"
"image_number","70","ice_seals_2025_fl120_L_20250506_023414.661602_rgb.jpg"
"image_number","71","ice_seals_2025_fl120_L_20250506_032349.711618_rgb.jpg"
"image_number","74","ice_seals_2025_fl120_L_20250506_034614.143903_rgb.jpg"
"image_number","75","ice_seals_2025_fl120_L_20250506_034923.609230_rgb.jpg"
"image_number","78","ice_seals_2025_fl121_C_20250507_224556.976525_rgb.jpg"
"image_number","80","ice_seals_2025_fl121_C_20250507_230100.514978_rgb.jpg"
"image_number","83","ice_seals_2025_fl121_C_20250508_002845.917866_rgb.jpg"
"image_number","86","ice_seals_2025_fl121_L_20250507_230006.429725_rgb.jpg"
"image_number","88","ice_seals_2025_fl121_L_20250507_231320.259010_rgb.jpg"
"image_number","89","ice_seals_2025_fl121_L_20250507_232934.956912_rgb.jpg"
"image_number","92","ice_seals_2025_fl121_R_20250507_225000.551167_rgb.jpg"
"image_number","93","ice_seals_2025_fl121_R_20250507_231339.530632_rgb.jpg"
"image_number","96","ice_seals_2025_fl122_C_20250508_182207.521636_rgb.jpg"
"image_number","108","ice_seals_2025_fl123_L_20250509_000031.952241_rgb.jpg"
"image_number","109","ice_seals_2025_fl123_L_20250509_000629.821584_rgb.jpg"
"image_number","118","ice_seals_2025_fl123_R_20250509_012550.317681_rgb.jpg"
"image_number","120","ice_seals_2025_fl123_R_20250509_014014.031814_rgb.jpg"
"image_number","131","ice_seals_2025_fl125_L_20250510_181314.563283_rgb.jpg"
"image_number","135","ice_seals_2025_fl125_L_20250510_203128.985415_rgb.jpg"
"image_number","136","ice_seals_2025_fl125_L_20250510_204901.388042_rgb.jpg"
"image_number","138","ice_seals_2025_fl125_R_20250510_175612.063123_rgb.jpg"
"image_number","139","ice_seals_2025_fl125_R_20250510_182341.158051_rgb.jpg"
"image_number","141","ice_seals_2025_fl125_R_20250510_183427.124500_rgb.jpg"
"image_number","147","ice_seals_2025_fl126_C_20250511_000420.599455_rgb.jpg"
"image_number","153","ice_seals_2025_fl127_C_20250511_222250.527046_rgb.jpg"
"image_number","154","ice_seals_2025_fl127_C_20250511_222251.587433_rgb.jpg"
"image_number","156","ice_seals_2025_fl127_C_20250511_223556.442495_rgb.jpg"
"image_number","157","ice_seals_2025_fl127_C_20250511_225514.241373_rgb.jpg"
"image_number","162","ice_seals_2025_fl127_L_20250511_222052.559036_rgb.jpg"
"image_number","168","ice_seals_2025_fl127_R_20250511_222416.205955_rgb.jpg"
"image_number","169","ice_seals_2025_fl127_R_20250511_223718.750471_rgb.jpg"
"image_number","171","ice_seals_2025_fl127_R_20250511_233219.389302_rgb.jpg"
"image_number","172","ice_seals_2025_fl127_R_20250511_233833.259258_rgb.jpg"
"image_number","174","ice_seals_2025_fl132_L_20250603_002650.623260_rgb.jpg"
"image_number","178","ice_seals_2025_fl134_C_20250605_230038.887682_rgb.jpg"
"image_number","180","ice_seals_2025_fl134_C_20250606_024226.262768_rgb.jpg"
"image_number","183","ice_seals_2025_fl135_L_20250607_230549.365891_rgb.jpg"
"image_number","186","ice_seals_2025_fl137_L_20250609_223221.507891_rgb.jpg"
"image_number","187","ice_seals_2025_fl137_L_20250609_225618.013012_rgb.jpg"
"image_number","193","ice_seals_2025_fl138_R_20250610_173352.057439_rgb.jpg"
"image_number","195","ice_seals_2025_fl201_R_20250404_233010.278816_rgb.jpg"
"image_number","197","ice_seals_2025_fl202_C_20250405_224814.486655_rgb.jpg"
"image_number","198","ice_seals_2025_fl202_C_20250405_224939.908001_rgb.jpg"
"image_number","203","ice_seals_2025_fl202_C_20250406_010717.131616_rgb.jpg"
"image_number","205","ice_seals_2025_fl202_R_20250405_224556.931617_rgb.jpg"
"image_number","207","ice_seals_2025_fl202_R_20250405_225758.194526_rgb.jpg"
"image_number","210","ice_seals_2025_fl202_R_20250405_230032.340179_rgb.jpg"
"image_number","212","ice_seals_2025_fl202_R_20250405_232335.579294_rgb.jpg"
"image_number","221","ice_seals_2025_fl203_L_20250409_004334.703099_rgb.jpg"
"image_number","223","ice_seals_2025_fl203_L_20250409_014224.910950_rgb.jpg"
"image_number","225","ice_seals_2025_fl203_R_20250409_004951.679522_rgb.jpg"
"image_number","226","ice_seals_2025_fl203_R_20250409_005743.057491_rgb.jpg"
"image_number","232","ice_seals_2025_fl204_L_20250410_215855.621769_rgb.jpg"
"image_number","239","ice_seals_2025_fl207_C_20250419_003004.906188_rgb.jpg"
"image_number","244","ice_seals_2025_fl207_C_20250419_003923.744796_rgb.jpg"
"image_number","246","ice_seals_2025_fl207_C_20250419_005607.293375_rgb.jpg"
"image_number","248","ice_seals_2025_fl207_C_20250419_012100.723860_rgb.jpg"
"image_number","251","ice_seals_2025_fl207_C_20250419_013157.723661_rgb.jpg"
"image_number","254","ice_seals_2025_fl207_L_20250418_233921.720597_rgb.jpg"
"image_number","256","ice_seals_2025_fl207_L_20250418_235657.295764_rgb.jpg"
"image_number","280","ice_seals_2025_fl207_L_20250419_013912.738115_rgb.jpg"
"image_number","284","ice_seals_2025_fl207_R_20250419_001103.772236_rgb.jpg"
"image_number","288","ice_seals_2025_fl207_R_20250419_003656.165703_rgb.jpg"
"image_number","304","ice_seals_2025_fl213_C_20250423_232906.316638_rgb.jpg"
"image_number","305","ice_seals_2025_fl213_C_20250423_235023.998716_rgb.jpg"
"image_number","307","ice_seals_2025_fl213_L_20250423_235351.470849_rgb.jpg"
"image_number","311","ice_seals_2025_fl213_R_20250423_225324.220252_rgb.jpg"
"image_number","320","ice_seals_2025_fl214_C_20250425_010900.580687_rgb.jpg"
"image_number","324","ice_seals_2025_fl214_L_20250425_012405.085829_rgb.jpg"
"image_number","329","ice_seals_2025_fl214_R_20250425_011531.117913_rgb.jpg"
"image_number","331","ice_seals_2025_fl214_R_20250425_015427.939188_rgb.jpg"
"image_number","336","ice_seals_2025_fl215_C_20250425_230548.944144_rgb.jpg"
"image_number","344","ice_seals_2025_fl216_L_20250501_225304.905581_rgb.jpg"
"image_number","350","ice_seals_2025_fl217_L_20250505_223706.604017_rgb.jpg"
"image_number","357","ice_seals_2025_fl218_C_20250508_224432.872390_rgb.jpg"
"image_number","364","ice_seals_2025_fl218_C_20250508_231308.824609_rgb.jpg"
"image_number","368","ice_seals_2025_fl218_L_20250508_221647.697312_rgb.jpg"
"image_number","371","ice_seals_2025_fl218_L_20250508_224406.741060_rgb.jpg"
"image_number","372","ice_seals_2025_fl218_L_20250508_224611.867306_rgb.jpg"
"image_number","374","ice_seals_2025_fl218_L_20250508_224729.666603_rgb.jpg"
"image_number","375","ice_seals_2025_fl218_L_20250508_224805.617311_rgb.jpg"
"image_number","385","ice_seals_2025_fl218_L_20250508_231055.948426_rgb.jpg"
"image_number","388","ice_seals_2025_fl218_L_20250508_231342.191464_rgb.jpg"
"image_number","389","ice_seals_2025_fl218_L_20250508_231601.883030_rgb.jpg"
"image_number","394","ice_seals_2025_fl218_R_20250508_221603.759856_rgb.jpg"
"image_number","398","ice_seals_2025_fl219_C_20250509_212012.213704_rgb.jpg"
"image_number","415","ice_seals_2025_fl223_L_20250513_234825.515156_rgb.jpg"
"image_number","417","ice_seals_2025_fl223_L_20250514_000517.685046_rgb.jpg"
"image_number","423","ice_seals_2025_fl225_C_20250515_220825.080054_rgb.jpg"
"image_number","428","ice_seals_2025_fl226_C_20250520_010111.557076_rgb.jpg"
"image_number","429","ice_seals_2025_fl226_L_20250519_214236.557133_rgb.jpg"
"image_number","434","ice_seals_2025_fl227_L_20250520_215041.174870_rgb.jpg"
"image_number","435","ice_seals_2025_fl227_R_20250520_223843.319629_rgb.jpg"
"image_number","437","ice_seals_2025_fl227_R_20250520_231801.392489_rgb.jpg"
"image_number","443","ice_seals_2025_fl229_R_20250522_034116.524967_rgb.jpg"
"image_number","444","ice_seals_2025_fl232_C_20250525_225123.364290_rgb.jpg"
"image_number","449","ice_seals_2025_fl234_L_20250528_005835.758657_rgb.jpg"
"image_number","451","ice_seals_2025_fl234_R_20250527_231830.896542_rgb.jpg"
"image_number","458","ice_seals_2025_fl235_C_20250528_210251.519290_rgb.jpg"
"image_number","459","ice_seals_2025_fl235_C_20250528_210607.713946_rgb.jpg"
"image_number","465","ice_seals_2025_fl235_L_20250528_213421.443284_rgb.jpg"
"image_number","473","ice_seals_2025_fl235_R_20250528_215504.564208_rgb.jpg"
"image_number","474","ice_seals_2025_fl235_R_20250528_221242.737782_rgb.jpg"
"image_number","476","ice_seals_2025_fl235_R_20250528_221320.577254_rgb.jpg"
"image_number","479","ice_seals_2025_fl237_C_20250530_224139.593283_rgb.jpg"
"image_number","480","ice_seals_2025_fl237_C_20250530_224240.758306_rgb.jpg"
"image_number","490","ice_seals_2025_fl237_C_20250530_231518.460962_rgb.jpg"
"image_number","492","ice_seals_2025_fl237_C_20250530_231542.039645_rgb.jpg"
"image_number","494","ice_seals_2025_fl237_C_20250530_232442.347615_rgb.jpg"
"image_number","502","ice_seals_2025_fl237_C_20250531_010715.059483_rgb.jpg"
"image_number","507","ice_seals_2025_fl237_C_20250531_022445.207565_rgb.jpg"
"image_number","509","ice_seals_2025_fl237_C_20250531_023238.297426_rgb.jpg"
"image_number","515","ice_seals_2025_fl237_C_20250531_030530.092453_rgb.jpg"
"image_number","516","ice_seals_2025_fl237_C_20250531_030848.884572_rgb.jpg"
"image_number","517","ice_seals_2025_fl237_C_20250531_030925.209070_rgb.jpg"
"image_number","525","ice_seals_2025_fl237_L_20250530_231331.787611_rgb.jpg"
"image_number","527","ice_seals_2025_fl237_L_20250530_231547.643059_rgb.jpg"
"image_number","528","ice_seals_2025_fl237_L_20250530_232211.084371_rgb.jpg"
"image_number","535","ice_seals_2025_fl237_L_20250530_233818.414309_rgb.jpg"
"image_number","548","ice_seals_2025_fl237_L_20250531_002159.343997_rgb.jpg"
"image_number","556","ice_seals_2025_fl237_L_20250531_005146.690222_rgb.jpg"
"image_number","562","ice_seals_2025_fl237_L_20250531_013052.877654_rgb.jpg"
"image_number","566","ice_seals_2025_fl237_L_20250531_021905.879321_rgb.jpg"
"image_number","574","ice_seals_2025_fl237_R_20250530_224314.375212_rgb.jpg"
"image_number","576","ice_seals_2025_fl237_R_20250530_224902.574147_rgb.jpg"
"image_number","581","ice_seals_2025_fl237_R_20250530_231348.716958_rgb.jpg"
"image_number","582","ice_seals_2025_fl237_R_20250530_231457.169267_rgb.jpg"
"image_number","585","ice_seals_2025_fl237_R_20250530_232913.982533_rgb.jpg"
"image_number","593","ice_seals_2025_fl237_R_20250530_235512.126218_rgb.jpg"
"image_number","595","ice_seals_2025_fl237_R_20250531_000759.766036_rgb.jpg"
"image_number","605","ice_seals_2025_fl237_R_20250531_004515.110215_rgb.jpg"
"image_number","607","ice_seals_2025_fl237_R_20250531_010213.803097_rgb.jpg"
"image_number","613","ice_seals_2025_fl237_R_20250531_023903.222085_rgb.jpg"
"image_number","616","ice_seals_2025_fl237_R_20250531_030653.277420_rgb.jpg"
"image_number","620","ice_seals_2025_fl239_C_20250602_011111.590981_rgb.jpg"
"image_number","626","ice_seals_2025_fl242_L_20250607_013600.224541_rgb.jpg"
"image_number","627","ice_seals_2025_fl242_L_20250607_014555.027951_rgb.jpg"
"image_number","630","ice_seals_2025_fl242_R_20250607_001154.518224_rgb.jpg"
"image_number","631","ice_seals_2025_fl242_R_20250607_002241.565881_rgb.jpg"
"image_number","6","ice_seals_2025_fl108_C_20250414_230836.911076_rgb.jpg"
"image_number","25","ice_seals_2025_fl108_R_20250414_210440.811336_rgb.jpg"
"image_number","29","ice_seals_2025_fl108_R_20250414_221550.982340_rgb.jpg"
"image_number","35","ice_seals_2025_fl108_R_20250414_234904.378537_rgb.jpg"
"image_number","38","ice_seals_2025_fl111_C_20250419_204717.306075_rgb.jpg"
"image_number","58","ice_seals_2025_fl119_L_20250505_185340.368251_rgb.jpg"
"image_number","63","ice_seals_2025_fl120_C_20250506_024342.810969_rgb.jpg"
"image_number","65","ice_seals_2025_fl120_L_20250506_014237.636060_rgb.jpg"
"image_number","82","ice_seals_2025_fl121_C_20250508_001531.448189_rgb.jpg"
"image_number","91","ice_seals_2025_fl121_L_20250508_002438.223316_rgb.jpg"
"image_number","98","ice_seals_2025_fl122_C_20250508_182734.423840_rgb.jpg"
"image_number","99","ice_seals_2025_fl122_L_20250508_200611.267153_rgb.jpg"
"image_number","101","ice_seals_2025_fl123_C_20250509_001610.072721_rgb.jpg"
"image_number","106","ice_seals_2025_fl123_C_20250509_015613.375953_rgb.jpg"
"image_number","119","ice_seals_2025_fl123_R_20250509_013407.361301_rgb.jpg"
"image_number","122","ice_seals_2025_fl125_C_20250510_180058.223371_rgb.jpg"
"image_number","125","ice_seals_2025_fl125_C_20250510_183937.444865_rgb.jpg"
"image_number","127","ice_seals_2025_fl125_C_20250510_190617.238213_rgb.jpg"
"image_number","128","ice_seals_2025_fl125_C_20250510_202134.735620_rgb.jpg"
"image_number","130","ice_seals_2025_fl125_C_20250510_204220.451078_rgb.jpg"
"image_number","144","ice_seals_2025_fl125_R_20250510_192744.537292_rgb.jpg"
"image_number","152","ice_seals_2025_fl127_C_20250511_204605.933748_rgb.jpg"
"image_number","170","ice_seals_2025_fl127_R_20250511_233213.896305_rgb.jpg"
"image_number","192","ice_seals_2025_fl138_L_20250610_193257.795559_rgb.jpg"
"image_number","200","ice_seals_2025_fl202_C_20250405_231409.212641_rgb.jpg"
"image_number","202","ice_seals_2025_fl202_C_20250405_235553.396234_rgb.jpg"
"image_number","209","ice_seals_2025_fl202_R_20250405_225827.208628_rgb.jpg"
"image_number","218","ice_seals_2025_fl203_C_20250409_002354.927124_rgb.jpg"
"image_number","237","ice_seals_2025_fl207_C_20250419_001458.993820_rgb.jpg"
"image_number","252","ice_seals_2025_fl207_C_20250419_013603.108654_rgb.jpg"
"image_number","265","ice_seals_2025_fl207_L_20250419_003956.865945_rgb.jpg"
"image_number","273","ice_seals_2025_fl207_L_20250419_012457.832935_rgb.jpg"
"image_number","278","ice_seals_2025_fl207_L_20250419_013622.453406_rgb.jpg"
"image_number","281","ice_seals_2025_fl207_R_20250418_233319.925015_rgb.jpg"
"image_number","291","ice_seals_2025_fl207_R_20250419_004125.751758_rgb.jpg"
"image_number","295","ice_seals_2025_fl207_R_20250419_012135.257076_rgb.jpg"
"image_number","302","ice_seals_2025_fl213_C_20250423_213651.748070_rgb.jpg"
"image_number","303","ice_seals_2025_fl213_C_20250423_225141.342034_rgb.jpg"
"image_number","306","ice_seals_2025_fl213_L_20250423_234156.155316_rgb.jpg"
"image_number","309","ice_seals_2025_fl213_R_20250423_220842.634996_rgb.jpg"
"image_number","310","ice_seals_2025_fl213_R_20250423_221229.794219_rgb.jpg"
"image_number","315","ice_seals_2025_fl213_R_20250424_000947.318578_rgb.jpg"
"image_number","316","ice_seals_2025_fl213_R_20250424_001209.798839_rgb.jpg"
"image_number","317","ice_seals_2025_fl214_C_20250425_001345.273797_rgb.jpg"
"image_number","318","ice_seals_2025_fl214_C_20250425_002519.604120_rgb.jpg"
"image_number","325","ice_seals_2025_fl214_L_20250425_015418.412322_rgb.jpg"
"image_number","332","ice_seals_2025_fl214_R_20250425_015811.193284_rgb.jpg"
"image_number","347","ice_seals_2025_fl216_R_20250501_232152.709712_rgb.jpg"
"image_number","351","ice_seals_2025_fl217_L_20250505_225517.572360_rgb.jpg"
"image_number","352","ice_seals_2025_fl217_L_20250505_225808.227498_rgb.jpg"
"image_number","353","ice_seals_2025_fl217_R_20250505_222732.507963_rgb.jpg"
"image_number","360","ice_seals_2025_fl218_C_20250508_230602.062426_rgb.jpg"
"image_number","361","ice_seals_2025_fl218_C_20250508_230608.538866_rgb.jpg"
"image_number","378","ice_seals_2025_fl218_L_20250508_225906.861275_rgb.jpg"
"image_number","380","ice_seals_2025_fl218_L_20250508_230509.107968_rgb.jpg"
"image_number","390","ice_seals_2025_fl218_L_20250508_231701.033526_rgb.jpg"
"image_number","401","ice_seals_2025_fl220_C_20250510_193831.317920_rgb.jpg"
"image_number","408","ice_seals_2025_fl223_C_20250513_225647.518800_rgb.jpg"
"image_number","410","ice_seals_2025_fl223_C_20250513_230738.427222_rgb.jpg"
"image_number","424","ice_seals_2025_fl225_C_20250515_231657.372423_rgb.jpg"
"image_number","425","ice_seals_2025_fl225_L_20250515_214608.371567_rgb.jpg"
"image_number","431","ice_seals_2025_fl227_C_20250520_205314.720257_rgb.jpg"
"image_number","432","ice_seals_2025_fl227_C_20250520_215833.080600_rgb.jpg"
"image_number","445","ice_seals_2025_fl232_R_20250526_013337.442115_rgb.jpg"
